Time [s],Beginning of Time Timestamp - rep1,Beginning of Time Timestamp - rep2,Beginning of Time Timestamp - rep3,Mean Response Time [s] - rep1,Mean Response Time [s] - rep2,Mean Response Time [s] - rep3,Mean NetThread Processing Time [s] - rep1,Mean NetThread Processing Time [s] - rep2,Mean NetThread Processing Time [s] - rep3,Mean Waiting in Queue Time [s] - rep1,Mean Waiting in Queue Time [s] - rep2,Mean Waiting in Queue Time [s] - rep3,Mean Worker Pre-Processing Time [s] - rep1,Mean Worker Pre-Processing Time [s] - rep2,Mean Worker Pre-Processing Time [s] - rep3,Mean Server Service Time [s] - rep1,Mean Server Service Time [s] - rep2,Mean Server Service Time [s] - rep3,Mean Worker Post-Processing Time [s] - rep1,Mean Worker Post-Processing Time [s] - rep2,Mean Worker Post-Processing Time [s] - rep3,Mean Queue Size - rep1,Mean Queue Size - rep2,Mean Queue Size - rep3
0,23218447400793,23396449419293,23574688701293,0.957409082814,0.908016521739,0.865724299065,0.0251368655387,0.0377379130435,0.0168011894647,0.0828087266251,0.0392387826087,0.049568988955,0.0373332146037,0.0187065217391,0.0302401019541,0.793818610864,0.790771826087,0.751899830076,0.0183116651825,0.0215614782609,0.0172141886151,0.338379341051,0.16,0.279524214104
1,23218447400793,23396449419293,23574688701293,0.838270404984,0.800555581948,0.718605331511,0.0102036604361,0.00929200316706,0.010180177717,0.0530904205607,0.0546011084719,0.0189509911141,0.00745249221184,0.00668638163104,0.00574894053315,0.754914096573,0.717559461599,0.672399658237,0.0126097352025,0.0124166270784,0.0113255639098,0.422118380062,0.384798099762,0.025974025974
2,23218447400793,23396449419293,23574688701293,0.744645795796,0.805045283019,0.890723144453,0.00797192192192,0.00786656603774,0.0076164405427,0.0582365615616,0.108222490566,0.0310200319234,0.00605165165165,0.00565826415094,0.00491332801277,0.660738663664,0.673152075472,0.836069672785,0.011646996997,0.0101458867925,0.0111036711891,0.29954954955,0.196981132075,0.210694333599
3,23218447400793,23396449419293,23574688701293,0.741923065693,0.687152253521,0.92241375,0.00737481751825,0.00624492957746,0.00702641666667,0.0214035766423,0.0196402816901,0.0233770833333,0.00472503649635,0.00438964788732,0.00484658333333,0.69838810219,0.648191056338,0.876892,0.0100315328467,0.00868633802817,0.0102716666667,0.070802919708,0.0352112676056,0.0625
4,23218447400793,23396449419293,23574688701293,1.08717362288,0.734155418182,0.972680489865,0.00632966101695,0.0110455272727,0.00623589527027,0.113442690678,0.0139391272727,0.143370777027,0.00571652542373,0.00432625454545,0.00492238175676,0.943326694915,0.692144581818,0.807916385135,0.0183580508475,0.0126999272727,0.0102350506757,0.329449152542,0.00290909090909,0.181587837838
5,23218447400793,23396449419293,23574688701293,0.803270308968,0.981844414169,0.799898572502,0.00563172569706,0.00586403269755,0.00587543200601,0.0153654860588,0.0165306085377,0.0471406461307,0.00356119065561,0.0042123524069,0.00401081893313,0.769167370008,0.9400955495,0.728175957926,0.00954453654861,0.0151418710263,0.0146957175056,0.0286360211002,0.0435967302452,0.329827197596
6,23218447400793,23396449419293,23574688701293,0.691852013423,0.752290225035,0.75914941691,0.00666181208054,0.00533495077356,0.00575532069971,0.0124503355705,0.0123239803094,0.0121137026239,0.00327006711409,0.00332897327707,0.00305809037901,0.659766241611,0.722500703235,0.72926851312,0.00970355704698,0.00880161744023,0.00895379008746,0.0,0.00070323488045,0.00145772594752
7,23218447400793,23396449419293,23574688701293,0.870365438165,0.771356573117,0.732928923293,0.00557665847666,0.00565376661743,0.00532427867699,0.0152817362817,0.0280248153619,0.0301870513723,0.00315782145782,0.00345679468242,0.00369254046446,0.836537018837,0.72549704579,0.684744334975,0.0098122031122,0.0087241506647,0.00898071780436,0.042588042588,0.19423929099,0.201266713582
8,23218447400793,23396449419293,23574688701293,0.710136967156,0.673657960028,0.670589398836,0.00519965059399,0.00601247415575,0.0059032967033,0.0128426275332,0.0158157822192,0.0148683904331,0.00315541579315,0.00355354927636,0.003658177117,0.679041998602,0.638263266713,0.636261538462,0.00989727463312,0.0100128876637,0.00989799612153,0.0181691125087,0.0248104755341,0.00323206205559
9,23218447400793,23396449419293,23574688701293,0.692465712338,0.789168847584,0.804485320417,0.0231623721881,0.0201096654275,0.0297090163934,0.0212884798909,0.0150387360595,0.0462058122206,0.00482147239264,0.00438617100372,0.00523315946349,0.63367123381,0.740876431227,0.713655737705,0.0095221540559,0.00875784386617,0.00968159463487,0.171097477846,0.0453531598513,0.31520119225
