Time [s],Beginning of Time Timestamp - rep1,Beginning of Time Timestamp - rep2,Beginning of Time Timestamp - rep3,Mean Response Time [s] - rep1,Mean Response Time [s] - rep2,Mean Response Time [s] - rep3,Mean NetThread Processing Time [s] - rep1,Mean NetThread Processing Time [s] - rep2,Mean NetThread Processing Time [s] - rep3,Mean Waiting in Queue Time [s] - rep1,Mean Waiting in Queue Time [s] - rep2,Mean Waiting in Queue Time [s] - rep3,Mean Worker Pre-Processing Time [s] - rep1,Mean Worker Pre-Processing Time [s] - rep2,Mean Worker Pre-Processing Time [s] - rep3,Mean Server Service Time [s] - rep1,Mean Server Service Time [s] - rep2,Mean Server Service Time [s] - rep3,Mean Worker Post-Processing Time [s] - rep1,Mean Worker Post-Processing Time [s] - rep2,Mean Worker Post-Processing Time [s] - rep3,Mean Queue Size - rep1,Mean Queue Size - rep2,Mean Queue Size - rep3
0,43105842316193,43290909074593,43475372861593,12.4038656831,12.2559122106,9.43350475067,0.0355103278689,0.0237405933802,0.0165001684636,10.0379520947,10.2115696965,7.40682146226,0.0141450637523,0.0166610186932,0.0365976752022,2.27349153005,1.9671090036,1.90874455863,0.0427666666667,0.0368318984737,0.0648408861186,72.1870673953,73.6511747556,54.4738881402
1,43105842316193,43290909074593,43475372861593,13.8886093839,14.1926379288,10.9387859458,0.00582086277427,0.00557476196687,0.0158208166793,11.9219863394,12.1028691926,9.30385543913,0.00526676583612,0.0036585757141,0.00423644809333,1.91998090988,2.06767425329,1.57615346224,0.0355545060121,0.0128611451676,0.0387197796262,94.2613115161,89.8523542455,88.4992978287
2,43105842316193,43290909074593,43475372861593,11.7912977821,13.181610497,9.27097068424,0.0086612343298,0.0283116459064,0.0112160882432,10.0916255223,11.2624706615,7.83350466326,0.00667056680596,0.00488415769742,0.00351079723792,1.66710442516,1.84097448301,1.40935726841,0.0172360334298,0.0449695489176,0.0133818670971,92.654344798,90.19409844,85.9739036858
3,43105842316193,43290909074593,43475372861593,9.74370553121,9.54171995258,9.55492181933,0.0040483345021,0.00526091156582,0.0125394817347,8.34911096599,8.14395696847,8.13099250495,0.00385311185133,0.00530230086941,0.00304038150081,1.36914562588,1.36457411083,1.39235430988,0.0175474929874,0.0226256608413,0.0159951412633,91.8095196353,90.972863792,87.432607522
4,43105842316193,43290909074593,43475372861593,9.7851160832,10.928570542,10.8840355379,0.00534745101681,0.00592565812984,0.00644766839378,8.36406142632,9.2903898511,9.27624213146,0.00377012721701,0.0021817986897,0.00454399065326,1.39845288328,1.61269715307,1.56854557554,0.0134841953756,0.0173760810006,0.0282561718988,89.4928962763,87.8134603931,89.4763791527
5,43105842316193,43290909074593,43475372861593,11.6057892287,9.22709461525,9.87286934987,0.00509842495681,0.00976315789474,0.00574780876494,9.95201127934,7.8988995918,8.42220236327,0.00486823493547,0.00410492443981,0.00386877037305,1.58808436135,1.29664970471,1.41707794277,0.0557269281577,0.0176772364079,0.0239724646867,94.4587948379,89.3388049331,91.4955632017
6,43105842316193,43290909074593,43475372861593,9.00445209507,10.5163549284,9.81716737973,0.0034907306338,0.00341951174743,0.00805649742588,7.69237288732,9.06418919787,8.41060331085,0.00340433098592,0.00363839941263,0.00358715604474,1.29123548415,1.42904651248,1.37663347239,0.0139486619718,0.0160613069016,0.0182869430144,87.3425176056,96.2578928047,91.2419669803
7,43105842316193,43290909074593,43475372861593,10.3053427109,10.4542859025,9.95866470165,0.00609365019726,0.00377428414601,0.00423734723221,8.81821277475,8.93520809624,8.53390558052,0.00641238962991,0.00483978592992,0.00593085010784,1.45549478677,1.49211296313,1.39786879942,0.0191291095247,0.0183507730308,0.016722124371,91.5941198572,95.7713841369,93.7285226456
8,43105842316193,43290909074593,43475372861593,9.9357484254,9.96647769651,9.79424215148,0.00607212350457,0.00866117952041,0.00785584522503,8.53255353624,8.5560348764,8.35294361508,0.00200534834624,0.0047143320063,0.00358139407245,1.38364707072,1.3788320063,1.40734543542,0.0114703465869,0.0182353022868,0.0225158616905,91.5009676284,92.1632256273,89.1407793633
9,43105842316193,43290909074593,43475372861593,9.84777569593,9.77245425445,10.5216136718,0.0037954496788,0.00342182837508,0.00590356923077,8.45302223412,8.35988218645,8.91710476923,0.00397170770878,0.00319900533502,0.00440587692308,1.3747565132,1.38632587937,1.56419534359,0.0122297912206,0.0196253549145,0.0300041128205,91.0526409707,92.0017180577,87.6425641026
