Time [s],Beginning of Time Timestamp - rep1,Beginning of Time Timestamp - rep2,Beginning of Time Timestamp - rep3,Mean Response Time [s] - rep1,Mean Response Time [s] - rep2,Mean Response Time [s] - rep3,Mean NetThread Processing Time [s] - rep1,Mean NetThread Processing Time [s] - rep2,Mean NetThread Processing Time [s] - rep3,Mean Waiting in Queue Time [s] - rep1,Mean Waiting in Queue Time [s] - rep2,Mean Waiting in Queue Time [s] - rep3,Mean Worker Pre-Processing Time [s] - rep1,Mean Worker Pre-Processing Time [s] - rep2,Mean Worker Pre-Processing Time [s] - rep3,Mean Server Service Time [s] - rep1,Mean Server Service Time [s] - rep2,Mean Server Service Time [s] - rep3,Mean Worker Post-Processing Time [s] - rep1,Mean Worker Post-Processing Time [s] - rep2,Mean Worker Post-Processing Time [s] - rep3,Mean Queue Size - rep1,Mean Queue Size - rep2,Mean Queue Size - rep3
0,6220326291193,6402890163493,6585484038193,2.34194070009,2.00462512783,2.72988988056,0.120334114506,0.0599699050402,0.148052952887,0.750969118956,0.760717311907,0.795844956868,0.0949581726491,0.0775348672997,0.161887292634,1.30273927618,1.02705122961,1.55226798275,0.0729400177989,0.0793518139761,0.0718366954214,2.72055769801,3.61456050645,2.57398805574
1,6220326291193,6402890163493,6585484038193,1.73598535945,1.85794662124,1.72602700535,0.047031098546,0.0252412076472,0.044140737204,0.394854442649,0.768568048457,0.740228036669,0.0341180533118,0.0156799545713,0.114557925898,1.2484611874,1.03354363051,0.809931035141,0.0115205775444,0.0149137800492,0.0171692704354,2.67730210016,4.07098239637,3.29201680672
2,6220326291193,6402890163493,6585484038193,1.8016213128,1.34880430448,2.43042194672,0.170190518639,0.0396049058395,0.126911922975,0.482359670448,0.376882513056,1.03355151675,0.170323041599,0.0281853299573,0.130322685307,0.96355623987,0.890539927204,1.12158960696,0.0151918422474,0.0135916284222,0.0180462147191,2.18233387358,3.022630163,4.07570561857
3,6220326291193,6402890163493,6585484038193,1.19025091665,0.903979800907,1.46530315108,0.0499361885688,0.0219736895161,0.0520718105944,0.242734678786,0.168642678931,0.321053789814,0.0599946849484,0.0106090599798,0.0792598535173,0.820391018333,0.689697668851,0.993676153977,0.0171943460176,0.013056703629,0.0192415431783,2.26960406717,3.14264112903,2.27508090615
4,6220326291193,6402890163493,6585484038193,1.25722332577,1.11415952992,1.2432892548,0.0431582010582,0.0200213021748,0.0634537090477,0.225021239607,0.30089924355,0.210940536411,0.0358842781557,0.0261551398082,0.0851336275675,0.941111730915,0.751658881535,0.872915532168,0.0120478760393,0.0154249628529,0.0108458496011,2.31897203326,3.45913818722,2.01663554575
5,6220326291193,6402890163493,6585484038193,1.20904491197,1.08902809729,1.27664104251,0.0819193133803,0.0203782182209,0.0661126518219,0.239166690141,0.196094934157,0.264225792848,0.0914642957746,0.0180728298844,0.0626425438596,0.781250880282,0.841135622145,0.873473262483,0.0152437323944,0.0133464928783,0.010186791498,2.26003521127,3.09258263908,2.28373819163
6,6220326291193,6402890163493,6585484038193,1.15852097051,1.2972723756,1.33543588633,0.0366755511022,0.0471791011236,0.0686677525559,0.154783695963,0.316481187801,0.236899497487,0.0837367735471,0.0359026966292,0.0998554323341,0.863333252219,0.884066853933,0.916700485185,0.0199916976811,0.0136425361156,0.0133127187662,2.16175207558,2.80032102729,2.27464910761
7,6220326291193,6402890163493,6585484038193,1.45181294667,0.972257923162,1.13917071294,0.0696889926378,0.017594599239,0.0470861494975,0.281172005746,0.158122229041,0.162702371231,0.0968589333812,0.0132515404443,0.0548467807789,0.987211994972,0.769608088867,0.863553454774,0.0168810199318,0.0136814655701,0.0109819566583,2.2957442988,3.2103841905,2.07270728643
8,6220326291193,6402890163493,6585484038193,1.28232475604,0.904688353929,1.44059786547,0.0363193514487,0.0140821636745,0.0826604125561,0.211980708602,0.178685066449,0.250621632287,0.0413689085723,0.0164209256237,0.105407479821,0.979439198319,0.685049335509,0.992367964126,0.0132165891007,0.010450862672,0.00954037668161,2.21753490467,3.16822103054,1.98062780269
9,6220326291193,6402890163493,6585484038193,1.23509127414,1.07461905426,1.32233853613,0.0751451711284,0.0327563258474,0.0392352048796,0.180382243307,0.159750104617,0.277376290272,0.100484852592,0.0271197377598,0.0435253206131,0.867849610302,0.836791839866,0.946217672818,0.0112293968146,0.018201046171,0.0159840475446,1.93154862758,2.91937508718,2.1332499218
