Time [s],Beginning of Time Timestamp - rep1,Beginning of Time Timestamp - rep2,Beginning of Time Timestamp - rep3,Mean Response Time [s] - rep1,Mean Response Time [s] - rep2,Mean Response Time [s] - rep3,Mean NetThread Processing Time [s] - rep1,Mean NetThread Processing Time [s] - rep2,Mean NetThread Processing Time [s] - rep3,Mean Waiting in Queue Time [s] - rep1,Mean Waiting in Queue Time [s] - rep2,Mean Waiting in Queue Time [s] - rep3,Mean Worker Pre-Processing Time [s] - rep1,Mean Worker Pre-Processing Time [s] - rep2,Mean Worker Pre-Processing Time [s] - rep3,Mean Server Service Time [s] - rep1,Mean Server Service Time [s] - rep2,Mean Server Service Time [s] - rep3,Mean Worker Post-Processing Time [s] - rep1,Mean Worker Post-Processing Time [s] - rep2,Mean Worker Post-Processing Time [s] - rep3,Mean Queue Size - rep1,Mean Queue Size - rep2,Mean Queue Size - rep3
0,15965019853005,16199077326705,16433329064305,2.69975466053,3.12970343671,2.68982052428,0.141771375144,0.23987736798,0.127949746798,1.03144784235,1.08017963118,0.747789603813,0.0974923762946,0.190654526404,0.111793803992,1.31944646145,1.52078952221,1.55766315162,0.109596605293,0.0982023889355,0.144624218052,4.57652474108,3.97611064543,3.3526958594
1,15965019853005,16199077326705,16433329064305,2.26892196862,2.48397872723,1.94431396636,0.0123521873514,0.0320586237913,0.0395262933788,0.606234403233,0.639055273218,0.420957142857,0.0255358773181,0.0153692826625,0.0357016393443,1.61468516405,1.77928898134,1.4337477326,0.0101143366619,0.0182065662244,0.0143811581861,5.54612458393,4.66741623566,4.00787736853
2,15965019853005,16199077326705,16433329064305,2.03911165136,2.45492183452,1.54003254811,0.0301003241491,0.0148609903886,0.0306842899801,0.436953898793,0.846439114083,0.339040311878,0.0172524221142,0.0277101964062,0.0277663901792,1.54556537007,1.55380812787,1.13112020571,0.00923963623267,0.0121034057668,0.011421350365,4.47631910679,5.0332218972,3.86131386861
3,15965019853005,16199077326705,16433329064305,1.25097179386,1.6324451788,1.54330180196,0.0232786872282,0.0295166028097,0.0639852926034,0.300725899565,0.345385105364,0.319265453921,0.0292665480427,0.0285862867178,0.0664887077398,0.887789653354,1.21783833014,1.08380683027,0.00991100566759,0.0111188537676,0.00975551741891,3.98352444972,3.77921455939,3.47897717522
4,15965019853005,16199077326705,16433329064305,1.21437575414,1.25333949765,1.14988676594,0.0164515082849,0.0205517626322,0.0207718755228,0.226542430251,0.249692361927,0.18091898946,0.0172114997876,0.0156759400705,0.016808934248,0.944969168673,0.956290525852,0.918135151414,0.0092011471463,0.011128907168,0.013251815292,3.94689137516,3.99045240893,3.97373264179
5,15965019853005,16199077326705,16433329064305,1.21460923281,1.29433871573,1.46224831541,0.0222397437785,0.0146816594517,0.0234303799283,0.204749153291,0.252923463203,0.266706121864,0.0184625975556,0.0121854401154,0.0333109103943,0.958642968635,1.0038255267,1.12661313262,0.0105147695479,0.0107226262626,0.0121877706093,4.34295390959,4.76753246753,3.70637992832
6,15965019853005,16199077326705,16433329064305,1.06123704273,1.3405779075,1.48356347286,0.0197389179219,0.0186114803173,0.0338847525068,0.241396726099,0.267183340817,0.362939885405,0.0234030279742,0.0170588983685,0.0302672131148,0.767123854903,1.02377802724,1.04543372593,0.00957451583154,0.0139461607544,0.0110378959096,4.40454964648,4.15461757222,3.90275346172
7,15965019853005,16199077326705,16433329064305,1.24497665138,1.56740643841,1.55395673663,0.0265187461774,0.068480759211,0.036901929587,0.258377477064,0.419781615184,0.25588119499,0.0304125382263,0.0694368998884,0.0334814319567,0.916912370031,1.00120502419,1.21947115775,0.0127555198777,0.00850213993301,0.00822102234259,4.30519877676,4.04075176777,3.5412999323
8,15965019853005,16199077326705,16433329064305,1.28019824192,1.42303101224,1.44849228317,0.0158993685774,0.0197928051604,0.0216892635464,0.317569865049,0.174119335098,0.339022227814,0.013938516776,0.0153347502481,0.0259506961919,0.922977726879,1.19921212372,1.05107119611,0.00981276464034,0.0145719980152,0.0107588995135,4.5367091742,3.78647039365,3.52189229995
9,15965019853005,16199077326705,16433329064305,1.15433799158,1.37363212963,1.15340672948,0.0216474323512,0.0132751388889,0.0175106624794,0.182938941672,0.305173842593,0.225722192313,0.018696825015,0.0156147993827,0.0203983699716,0.920899374624,1.0286120679,0.88174664274,0.0101554179194,0.0109562808642,0.00802886197099,3.9154539988,3.69182098765,4.27934798863
